runId	mainClass	args	outputDir	dependsOn	block
outsourcing-performance-n060-set01-m2-random-base-n1-wwide-or2-ddefault-masterVariables	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-performance-n060-set01-m2-random-base-n1-wwide-or2-ddefault-masterVariables" --instance="${WORKSPACE}/experiment-suite/formal/instances/outsourcing-data/default-discount/rate-2/n060-set01/random/base/wide/m2.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/outsourcing-performance/outsourcing-performance-n060-set01-m2-random-base-n1-wwide-or2-ddefault-masterVariables" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n060-set01-m2-random-base-n1-wwide-or2-ddefault.seed" --outsourcingModel="masterVariables" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/outsourcing-performance/outsourcing-performance-n060-set01-m2-random-base-n1-wwide-or2-ddefault-masterVariables	seed-n060-set01-m2-random-base-n1-wwide-or2-ddefault	outsourcing-performance
seed-n060-set01-m3-random-base-n1-wwide-or0.5-ddefault	HEU.FormalExperimentRunner	--action="seed" --runId="seed-n060-set01-m3-random-base-n1-wwide-or0.5-ddefault" --instance="${WORKSPACE}/experiment-suite/formal/instances/outsourcing-data/default-discount/rate-0.5/n060-set01/random/base/wide/m3.dat" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n060-set01-m3-random-base-n1-wwide-or0.5-ddefault.seed" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/seed-n060-set01-m3-random-base-n1-wwide-or0.5-ddefault" --outsourcingModel="masterVariables"	${WORKSPACE}/experiment-suite/formal/runs/seed-n060-set01-m3-random-base-n1-wwide-or0.5-ddefault		seed
outsourcing-performance-n060-set01-m3-random-base-n1-wwide-or0.5-ddefault-columns	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-performance-n060-set01-m3-random-base-n1-wwide-or0.5-ddefault-columns" --instance="${WORKSPACE}/experiment-suite/formal/instances/outsourcing-data/default-discount/rate-0.5/n060-set01/random/base/wide/m3.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/outsourcing-performance/outsourcing-performance-n060-set01-m3-random-base-n1-wwide-or0.5-ddefault-columns" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n060-set01-m3-random-base-n1-wwide-or0.5-ddefault.seed" --outsourcingModel="columns" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/outsourcing-performance/outsourcing-performance-n060-set01-m3-random-base-n1-wwide-or0.5-ddefault-columns	seed-n060-set01-m3-random-base-n1-wwide-or0.5-ddefault	outsourcing-performance
outsourcing-performance-n060-set01-m3-random-base-n1-wwide-or0.5-ddefault-masterVariables	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-performance-n060-set01-m3-random-base-n1-wwide-or0.5-ddefault-masterVariables" --instance="${WORKSPACE}/experiment-suite/formal/instances/outsourcing-data/default-discount/rate-0.5/n060-set01/random/base/wide/m3.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/outsourcing-performance/outsourcing-performance-n060-set01-m3-random-base-n1-wwide-or0.5-ddefault-masterVariables" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n060-set01-m3-random-base-n1-wwide-or0.5-ddefault.seed" --outsourcingModel="masterVariables" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/outsourcing-performance/outsourcing-performance-n060-set01-m3-random-base-n1-wwide-or0.5-ddefault-masterVariables	seed-n060-set01-m3-random-base-n1-wwide-or0.5-ddefault	outsourcing-performance
seed-n060-set01-m3-random-base-n1-wwide-or1-ddefault	HEU.FormalExperimentRunner	--action="seed" --runId="seed-n060-set01-m3-random-base-n1-wwide-or1-ddefault" --instance="${WORKSPACE}/experiment-suite/formal/instances/outsourcing-data/default-discount/rate-1/n060-set01/random/base/wide/m3.dat" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n060-set01-m3-random-base-n1-wwide-or1-ddefault.seed" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/seed-n060-set01-m3-random-base-n1-wwide-or1-ddefault" --outsourcingModel="masterVariables"	${WORKSPACE}/experiment-suite/formal/runs/seed-n060-set01-m3-random-base-n1-wwide-or1-ddefault		seed
outsourcing-performance-n060-set01-m3-random-base-n1-wwide-or1-ddefault-columns	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-performance-n060-set01-m3-random-base-n1-wwide-or1-ddefault-columns" --instance="${WORKSPACE}/experiment-suite/formal/instances/outsourcing-data/default-discount/rate-1/n060-set01/random/base/wide/m3.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/outsourcing-performance/outsourcing-performance-n060-set01-m3-random-base-n1-wwide-or1-ddefault-columns" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n060-set01-m3-random-base-n1-wwide-or1-ddefault.seed" --outsourcingModel="columns" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/outsourcing-performance/outsourcing-performance-n060-set01-m3-random-base-n1-wwide-or1-ddefault-columns	seed-n060-set01-m3-random-base-n1-wwide-or1-ddefault	outsourcing-performance
outsourcing-performance-n060-set01-m3-random-base-n1-wwide-or1-ddefault-masterVariables	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-performance-n060-set01-m3-random-base-n1-wwide-or1-ddefault-masterVariables" --instance="${WORKSPACE}/experiment-suite/formal/instances/outsourcing-data/default-discount/rate-1/n060-set01/random/base/wide/m3.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/outsourcing-performance/outsourcing-performance-n060-set01-m3-random-base-n1-wwide-or1-ddefault-masterVariables" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n060-set01-m3-random-base-n1-wwide-or1-ddefault.seed" --outsourcingModel="masterVariables" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/outsourcing-performance/outsourcing-performance-n060-set01-m3-random-base-n1-wwide-or1-ddefault-masterVariables	seed-n060-set01-m3-random-base-n1-wwide-or1-ddefault	outsourcing-performance
seed-n060-set01-m3-random-base-n1-wwide-or2-ddefault	HEU.FormalExperimentRunner	--action="seed" --runId="seed-n060-set01-m3-random-base-n1-wwide-or2-ddefault" --instance="${WORKSPACE}/experiment-suite/formal/instances/outsourcing-data/default-discount/rate-2/n060-set01/random/base/wide/m3.dat" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n060-set01-m3-random-base-n1-wwide-or2-ddefault.seed" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/seed-n060-set01-m3-random-base-n1-wwide-or2-ddefault" --outsourcingModel="masterVariables"	${WORKSPACE}/experiment-suite/formal/runs/seed-n060-set01-m3-random-base-n1-wwide-or2-ddefault		seed
outsourcing-performance-n060-set01-m3-random-base-n1-wwide-or2-ddefault-columns	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-performance-n060-set01-m3-random-base-n1-wwide-or2-ddefault-columns" --instance="${WORKSPACE}/experiment-suite/formal/instances/outsourcing-data/default-discount/rate-2/n060-set01/random/base/wide/m3.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/outsourcing-performance/outsourcing-performance-n060-set01-m3-random-base-n1-wwide-or2-ddefault-columns" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n060-set01-m3-random-base-n1-wwide-or2-ddefault.seed" --outsourcingModel="columns" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/outsourcing-performance/outsourcing-performance-n060-set01-m3-random-base-n1-wwide-or2-ddefault-columns	seed-n060-set01-m3-random-base-n1-wwide-or2-ddefault	outsourcing-performance
outsourcing-performance-n060-set01-m3-random-base-n1-wwide-or2-ddefault-masterVariables	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-performance-n060-set01-m3-random-base-n1-wwide-or2-ddefault-masterVariables" --instance="${WORKSPACE}/experiment-suite/formal/instances/outsourcing-data/default-discount/rate-2/n060-set01/random/base/wide/m3.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/outsourcing-performance/outsourcing-performance-n060-set01-m3-random-base-n1-wwide-or2-ddefault-masterVariables" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n060-set01-m3-random-base-n1-wwide-or2-ddefault.seed" --outsourcingModel="masterVariables" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/outsourcing-performance/outsourcing-performance-n060-set01-m3-random-base-n1-wwide-or2-ddefault-masterVariables	seed-n060-set01-m3-random-base-n1-wwide-or2-ddefault	outsourcing-performance
seed-n060-set01-m4-random-base-n1-wwide-or0.5-ddefault	HEU.FormalExperimentRunner	--action="seed" --runId="seed-n060-set01-m4-random-base-n1-wwide-or0.5-ddefault" --instance="${WORKSPACE}/experiment-suite/formal/instances/outsourcing-data/default-discount/rate-0.5/n060-set01/random/base/wide/m4.dat" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n060-set01-m4-random-base-n1-wwide-or0.5-ddefault.seed" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/seed-n060-set01-m4-random-base-n1-wwide-or0.5-ddefault" --outsourcingModel="masterVariables"	${WORKSPACE}/experiment-suite/formal/runs/seed-n060-set01-m4-random-base-n1-wwide-or0.5-ddefault		seed
outsourcing-performance-n060-set01-m4-random-base-n1-wwide-or0.5-ddefault-columns	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-performance-n060-set01-m4-random-base-n1-wwide-or0.5-ddefault-columns" --instance="${WORKSPACE}/experiment-suite/formal/instances/outsourcing-data/default-discount/rate-0.5/n060-set01/random/base/wide/m4.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/outsourcing-performance/outsourcing-performance-n060-set01-m4-random-base-n1-wwide-or0.5-ddefault-columns" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n060-set01-m4-random-base-n1-wwide-or0.5-ddefault.seed" --outsourcingModel="columns" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/outsourcing-performance/outsourcing-performance-n060-set01-m4-random-base-n1-wwide-or0.5-ddefault-columns	seed-n060-set01-m4-random-base-n1-wwide-or0.5-ddefault	outsourcing-performance
outsourcing-performance-n060-set01-m4-random-base-n1-wwide-or0.5-ddefault-masterVariables	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-performance-n060-set01-m4-random-base-n1-wwide-or0.5-ddefault-masterVariables" --instance="${WORKSPACE}/experiment-suite/formal/instances/outsourcing-data/default-discount/rate-0.5/n060-set01/random/base/wide/m4.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/outsourcing-performance/outsourcing-performance-n060-set01-m4-random-base-n1-wwide-or0.5-ddefault-masterVariables" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n060-set01-m4-random-base-n1-wwide-or0.5-ddefault.seed" --outsourcingModel="masterVariables" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/outsourcing-performance/outsourcing-performance-n060-set01-m4-random-base-n1-wwide-or0.5-ddefault-masterVariables	seed-n060-set01-m4-random-base-n1-wwide-or0.5-ddefault	outsourcing-performance
seed-n060-set01-m4-random-base-n1-wwide-or1-ddefault	HEU.FormalExperimentRunner	--action="seed" --runId="seed-n060-set01-m4-random-base-n1-wwide-or1-ddefault" --instance="${WORKSPACE}/experiment-suite/formal/instances/outsourcing-data/default-discount/rate-1/n060-set01/random/base/wide/m4.dat" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n060-set01-m4-random-base-n1-wwide-or1-ddefault.seed" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/seed-n060-set01-m4-random-base-n1-wwide-or1-ddefault" --outsourcingModel="masterVariables"	${WORKSPACE}/experiment-suite/formal/runs/seed-n060-set01-m4-random-base-n1-wwide-or1-ddefault		seed
outsourcing-performance-n060-set01-m4-random-base-n1-wwide-or1-ddefault-columns	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-performance-n060-set01-m4-random-base-n1-wwide-or1-ddefault-columns" --instance="${WORKSPACE}/experiment-suite/formal/instances/outsourcing-data/default-discount/rate-1/n060-set01/random/base/wide/m4.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/outsourcing-performance/outsourcing-performance-n060-set01-m4-random-base-n1-wwide-or1-ddefault-columns" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n060-set01-m4-random-base-n1-wwide-or1-ddefault.seed" --outsourcingModel="columns" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/outsourcing-performance/outsourcing-performance-n060-set01-m4-random-base-n1-wwide-or1-ddefault-columns	seed-n060-set01-m4-random-base-n1-wwide-or1-ddefault	outsourcing-performance
outsourcing-performance-n060-set01-m4-random-base-n1-wwide-or1-ddefault-masterVariables	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-performance-n060-set01-m4-random-base-n1-wwide-or1-ddefault-masterVariables" --instance="${WORKSPACE}/experiment-suite/formal/instances/outsourcing-data/default-discount/rate-1/n060-set01/random/base/wide/m4.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/outsourcing-performance/outsourcing-performance-n060-set01-m4-random-base-n1-wwide-or1-ddefault-masterVariables" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n060-set01-m4-random-base-n1-wwide-or1-ddefault.seed" --outsourcingModel="masterVariables" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/outsourcing-performance/outsourcing-performance-n060-set01-m4-random-base-n1-wwide-or1-ddefault-masterVariables	seed-n060-set01-m4-random-base-n1-wwide-or1-ddefault	outsourcing-performance
seed-n060-set01-m4-random-base-n1-wwide-or2-ddefault	HEU.FormalExperimentRunner	--action="seed" --runId="seed-n060-set01-m4-random-base-n1-wwide-or2-ddefault" --instance="${WORKSPACE}/experiment-suite/formal/instances/outsourcing-data/default-discount/rate-2/n060-set01/random/base/wide/m4.dat" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n060-set01-m4-random-base-n1-wwide-or2-ddefault.seed" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/seed-n060-set01-m4-random-base-n1-wwide-or2-ddefault" --outsourcingModel="masterVariables"	${WORKSPACE}/experiment-suite/formal/runs/seed-n060-set01-m4-random-base-n1-wwide-or2-ddefault		seed
outsourcing-performance-n060-set01-m4-random-base-n1-wwide-or2-ddefault-columns	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-performance-n060-set01-m4-random-base-n1-wwide-or2-ddefault-columns" --instance="${WORKSPACE}/experiment-suite/formal/instances/outsourcing-data/default-discount/rate-2/n060-set01/random/base/wide/m4.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/outsourcing-performance/outsourcing-performance-n060-set01-m4-random-base-n1-wwide-or2-ddefault-columns" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n060-set01-m4-random-base-n1-wwide-or2-ddefault.seed" --outsourcingModel="columns" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/outsourcing-performance/outsourcing-performance-n060-set01-m4-random-base-n1-wwide-or2-ddefault-columns	seed-n060-set01-m4-random-base-n1-wwide-or2-ddefault	outsourcing-performance
outsourcing-performance-n060-set01-m4-random-base-n1-wwide-or2-ddefault-masterVariables	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-performance-n060-set01-m4-random-base-n1-wwide-or2-ddefault-masterVariables" --instance="${WORKSPACE}/experiment-suite/formal/instances/outsourcing-data/default-discount/rate-2/n060-set01/random/base/wide/m4.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/outsourcing-performance/outsourcing-performance-n060-set01-m4-random-base-n1-wwide-or2-ddefault-masterVariables" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n060-set01-m4-random-base-n1-wwide-or2-ddefault.seed" --outsourcingModel="masterVariables" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/outsourcing-performance/outsourcing-performance-n060-set01-m4-random-base-n1-wwide-or2-ddefault-masterVariables	seed-n060-set01-m4-random-base-n1-wwide-or2-ddefault	outsourcing-performance
seed-n060-set01-m2-family-base-n1-wzero-or0.5-ddefault	HEU.FormalExperimentRunner	--action="seed" --runId="seed-n060-set01-m2-family-base-n1-wzero-or0.5-ddefault" --instance="${WORKSPACE}/experiment-suite/formal/instances/outsourcing-data/default-discount/rate-0.5/n060-set01/family/base/zero/m2.dat" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n060-set01-m2-family-base-n1-wzero-or0.5-ddefault.seed" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/seed-n060-set01-m2-family-base-n1-wzero-or0.5-ddefault" --outsourcingModel="masterVariables"	${WORKSPACE}/experiment-suite/formal/runs/seed-n060-set01-m2-family-base-n1-wzero-or0.5-ddefault		seed
outsourcing-performance-n060-set01-m2-family-base-n1-wzero-or0.5-ddefault-columns	HEU.FormalExperimentRunner	--action="solve" --runId="outsourcing-performance-n060-set01-m2-family-base-n1-wzero-or0.5-ddefault-columns" --instance="${WORKSPACE}/experiment-suite/formal/instances/outsourcing-data/default-discount/rate-0.5/n060-set01/family/base/zero/m2.dat" --algorithm="NG_DSSR" --outputDir="${WORKSPACE}/experiment-suite/formal/runs/outsourcing-performance/outsourcing-performance-n060-set01-m2-family-base-n1-wzero-or0.5-ddefault-columns" --seedFile="${WORKSPACE}/experiment-suite/formal/seeds/n060-set01-m2-family-base-n1-wzero-or0.5-ddefault.seed" --outsourcingModel="columns" --timeLimitSeconds="10800" --maxNodes="100000"	${WORKSPACE}/experiment-suite/formal/runs/outsourcing-performance/outsourcing-performance-n060-set01-m2-family-base-n1-wzero-or0.5-ddefault-columns	seed-n060-set01-m2-family-base-n1-wzero-or0.5-ddefault	outsourcing-performance
